ID,candidate,date,units,event,occur_count,svrty_level
2812,ABCDE00002,34518,6373,Component24_maxSensorC_High,1,1
2813,ABCDE00002,34518,6373,Component20_maxSensorC_High,1,1
2814,ABCDE00002,34518,6373,Component1_SensorJ_exceededLimit,1,1
2815,ABCDE00002,34520,6392,Component13_SensorB_Low,1,3
2816,ABCDE00002,34520,6392,Component20_maxSensorC_High,1,1
2817,ABCDE00002,34520,6392,Component20_maxSensorC_High,1,1
2818,ABCDE00002,34520,6392,Component1_SensorJ_exceededLimit,1,1
2819,ABCDE00002,34522,6412,Component22_maxSensorC_High,1,1
2820,ABCDE00002,34524,6431,Component13_SensorB_Low,1,3
2821,ABCDE00002,34524,6431,Component20_maxSensorC_High,1,1
2822,ABCDE00002,34526,6450,Component20_maxSensorC_High,1,1
2823,ABCDE00002,34526,6450,Component20_maxSensorC_High,1,1
2824,ABCDE00002,34528,6470,Component22_maxSensorC_High,1,1
2825,ABCDE00002,34528,6470,Component24_maxSensorC_High,1,1
2826,ABCDE00002,34530,6489,Component22_maxSensorC_High,1,1
2827,ABCDE00002,34530,6489,Component20_maxSensorC_High,1,2
2828,ABCDE00002,34530,6489,Component20_maxSensorC_High,1,1
2829,ABCDE00002,34530,6489,Component20_maxSensorC_High,1,1
2830,ABCDE00002,34530,6489,Component20_maxSensorC_High,1,1
2831,ABCDE00002,34532,6509,Component20_maxSensorC_High,1,1
2832,ABCDE00002,34532,6509,Component20_maxSensorC_High,1,1
2833,ABCDE00002,34534,6528,Component2_discreteSensorH_Up,2,2
2834,ABCDE00002,34534,6528,Component13_SensorB_Low,1,3
2835,ABCDE00002,34534,6528,Component22_maxSensorC_High,1,1
2836,ABCDE00002,34534,6528,Component20_maxSensorC_High,1,1
2837,ABCDE00002,34536,6547,Component2_discreteSensorH_Up,2,2
2838,ABCDE00002,34536,6547,Component13_SensorB_Low,1,3
2839,ABCDE00002,34538,6567,Component27_SensorA_High,2,2
2840,ABCDE00002,34538,6567,Component22_maxSensorC_High,1,1
2841,ABCDE00002,34538,6567,Component22_maxSensorC_High,1,1
2842,ABCDE00002,34540,6586,Component22_maxSensorC_High,1,1
2843,ABCDE00002,34542,6606,Component22_maxSensorC_High,1,1
2844,ABCDE00002,34542,6606,Component22_maxSensorC_High,1,1
2845,ABCDE00002,34544,6625,Component2_discreteSensorH_Up,1,2
2846,ABCDE00002,34544,6625,Component22_maxSensorC_High,2,1
2847,ABCDE00002,34544,6625,Component22_maxSensorC_High,1,1
2848,ABCDE00002,34544,6625,Component13_SensorB_Low,1,3
2849,ABCDE00002,34546,6645,Component22_maxSensorC_High,1,1
2850,ABCDE00002,34548,6664,Component22_maxSensorC_High,1,1
2851,ABCDE00002,34550,6683,Component2_discreteSensorH_Up,1,2
2852,ABCDE00002,34550,6683,Component20_maxSensorC_High,1,1
2853,ABCDE00002,34554,6722,Component13_SensorB_Low,1,3
2854,ABCDE00002,34554,6722,Component14_discreteSensorD_Low,1,3
2855,ABCDE00002,34554,6722,Component20_maxSensorC_High,1,1
2856,ABCDE00002,34560,6780,Component25_discreteaSensorE_Limit,1,2
2857,ABCDE00002,34562,6800,Component22_maxSensorC_High,1,1
2858,ABCDE00002,34566,6839,Component20_maxSensorC_High,1,1
2859,ABCDE00002,34572,6897,Component22_maxSensorC_High,1,1
2860,ABCDE00002,34572,6897,Component20_maxSensorC_High,1,1
2861,ABCDE00002,34572,6897,Component1_SensorJ_exceededLimit,1,1
2862,ABCDE00002,34574,6916,Component12_FluidC_SensorB_Low,1,2
2863,ABCDE00002,34574,6916,Component13_SensorB_Low,2,3
2864,ABCDE00002,34574,6916,Component8_SensorB_Low,1,3
2865,ABCDE00002,34574,6916,Component20_maxSensorC_High,1,1
2866,ABCDE00002,34574,6916,Component1_SensorJ_exceededLimit,1,1
2867,ABCDE00002,34576,6936,Component23_FluidB_SensorA_High,1,2
2868,ABCDE00002,34576,6936,Component16_FluidB_SensorA_High,1,2
2869,ABCDE00002,34576,6936,Component20_maxSensorC_High,1,1
2870,ABCDE00002,34576,6936,Component1_SensorJ_exceededLimit,1,1
2871,ABCDE00002,34580,6975,Component22_maxSensorC_High,1,1
2872,ABCDE00002,34580,6975,Component22_maxSensorC_High,1,1
2873,ABCDE00002,34582,6994,Component22_maxSensorC_High,2,1
2874,ABCDE00002,34582,6994,Component13_SensorB_Low,1,3
2875,ABCDE00002,34582,6994,Component13_SensorB_Low,1,3
2876,ABCDE00002,34582,6994,Component6_deltaSensorB_High,4,1
2877,ABCDE00002,34582,6994,Component6_deltaSensorB_High,1,1
2878,ABCDE00002,34582,6994,Component6_deltaSensorB_High,2,1
2879,ABCDE00002,34582,6994,Component6_deltaSensorB_High,2,1
2880,ABCDE00002,34582,6994,Component6_deltaSensorB_High,1,1
2881,ABCDE00002,34582,6994,Component6_deltaSensorB_High,1,1
2882,ABCDE00002,34582,6994,Component6_deltaSensorB_High,3,1
2883,ABCDE00002,34582,6994,Component6_deltaSensorB_High,3,1
2884,ABCDE00002,34582,6994,Component6_deltaSensorB_High,2,1
2885,ABCDE00002,34582,6994,Component6_deltaSensorB_High,3,1
2886,ABCDE00002,34582,6994,Component20_maxSensorC_High,1,1
2887,ABCDE00002,34584,7014,Component22_maxSensorC_High,1,1
2888,ABCDE00002,34584,7014,Component22_maxSensorC_High,1,1
2889,ABCDE00002,34584,7014,Component6_deltaSensorB_High,2,1
2890,ABCDE00002,34584,7014,Component6_deltaSensorB_High,1,1
2891,ABCDE00002,34586,7033,Component22_maxSensorC_High,1,1
2892,ABCDE00002,34586,7033,Component20_maxSensorC_High,1,1
2893,ABCDE00002,34588,7052,Component22_maxSensorC_High,1,1
2894,ABCDE00002,34590,7072,Component22_maxSensorC_High,2,1
2895,ABCDE00002,34592,7091,Component13_SensorB_Low,1,3
2896,ABCDE00002,34592,7091,Component22_maxSensorC_High,1,1
2897,ABCDE00002,34592,7091,Component22_maxSensorC_High,2,1
2898,ABCDE00002,34594,7111,Component12_FluidC_SensorB_Low,1,2
2899,ABCDE00002,34594,7111,Component22_maxSensorC_High,1,1
2900,ABCDE00002,34594,7111,Component1_SensorJ_exceededLimit,1,1
2901,ABCDE00002,34594,7111,Component1_SensorJ_exceededLimit,1,1
2902,ABCDE00002,34594,7111,Component1_SensorJ_exceededLimit,1,1
2903,ABCDE00002,34594,7111,Component1_SensorJ_exceededLimit,1,1
2904,ABCDE00002,34596,7130,Component22_maxSensorC_High,1,1
2905,ABCDE00002,34596,7130,Component20_maxSensorC_High,1,1
2906,ABCDE00002,34596,7130,Component20_maxSensorC_High,1,1
2907,ABCDE00002,34598,7149,Component2_discreteSensorH_Up,1,2
2908,ABCDE00002,34598,7149,Component13_SensorB_Low,1,3
2909,ABCDE00002,34598,7149,Component20_maxSensorC_High,1,1
2910,ABCDE00002,34600,7169,Component13_SensorB_Low,1,3
2911,ABCDE00002,34600,7169,Component22_maxSensorC_High,1,1
2912,ABCDE00002,34600,7169,Component22_maxSensorC_High,1,1
2913,ABCDE00002,34600,7169,Component1_SensorJ_exceededLimit,1,1
2914,ABCDE00002,34602,7188,Component22_maxSensorC_High,1,1
2915,ABCDE00002,34602,7188,Component13_SensorB_Low,1,3
2916,ABCDE00002,34602,7188,Component20_maxSensorC_High,1,1
2917,ABCDE00002,34602,7188,Component1_SensorJ_exceededLimit,1,1
2918,ABCDE00002,34604,7208,Component22_maxSensorC_High,2,1
2919,ABCDE00002,34604,7208,Component22_maxSensorC_High,1,1
2920,ABCDE00002,34610,7266,Component22_maxSensorC_High,1,1
2921,ABCDE00002,34610,7266,Component20_maxSensorC_High,2,2
2922,ABCDE00002,34610,7266,Component20_maxSensorC_High,1,1
2923,ABCDE00002,34612,7285,Component22_maxSensorC_High,1,1
2924,ABCDE00002,34612,7285,Component20_maxSensorC_High,2,1
2925,ABCDE00002,34616,7324,Component2_discreteSensorH_Up,1,2
2926,ABCDE00002,34616,7324,Component20_maxSensorC_High,1,1
2927,ABCDE00002,34618,7344,Component22_maxSensorC_High,1,1
2928,ABCDE00002,34618,7344,Component20_maxSensorC_High,1,1
2929,ABCDE00002,34626,7421,Component22_maxSensorC_High,1,1
2930,ABCDE00002,34632,7480,Component20_maxSensorC_High,1,1
2931,ABCDE00002,34634,7499,Component20_maxSensorC_High,3,1
2932,ABCDE00002,34636,7518,Component22_maxSensorC_High,1,1
2933,ABCDE00002,34638,7538,Component20_maxSensorC_High,1,1
2934,ABCDE00002,34640,7557,Component1_SensorJ_exceededLimit,2,1
2935,ABCDE00002,34640,7557,Component1_SensorJ_exceededLimit,1,1
2936,ABCDE00002,34642,7577,Component2_discreteSensorH_Up,1,2
2937,ABCDE00002,34644,7596,Component20_maxSensorC_High,1,1
2938,ABCDE00002,34644,7596,Component20_maxSensorC_High,1,2
2939,ABCDE00002,34644,7596,Component20_maxSensorC_High,2,1
2940,ABCDE00002,34646,7615,Component20_maxSensorC_High,2,1
2941,ABCDE00002,34648,7635,Component25_discreteaSensorE_Limit,1,2
2942,ABCDE00002,34650,7654,Component13_SensorB_Low,1,3
2943,ABCDE00002,34652,7674,Component2_discreteSensorH_Up,1,2
2944,ABCDE00002,34652,7674,Component20_maxSensorC_High,1,1
2945,ABCDE00002,34660,7751,Component20_maxSensorC_High,1,1
2946,ABCDE00002,34660,7751,Component1_SensorJ_exceededLimit,1,1
2947,ABCDE00002,34662,7771,Component22_maxSensorC_High,1,1
2948,ABCDE00002,34666,7810,Component24_maxSensorC_High,1,1
2949,ABCDE00002,34668,7829,Component22_maxSensorC_High,2,1
2950,ABCDE00002,34668,7829,Component22_maxSensorC_High,1,1
2951,ABCDE00002,34670,7848,Component22_maxSensorC_High,1,1
2952,ABCDE00002,34670,7848,Component20_maxSensorC_High,1,1
2953,ABCDE00002,34670,7848,Component1_SensorJ_exceededLimit,1,1
2954,ABCDE00002,34672,7868,Component1_SensorJ_exceededLimit,1,1
2955,ABCDE00002,34674,7887,Component22_maxSensorC_High,1,2
2956,ABCDE00002,34674,7887,Component22_maxSensorC_High,1,1
2957,ABCDE00002,34674,7887,Component20_maxSensorC_High,1,1
2958,ABCDE00002,34674,7887,Component20_maxSensorC_High,3,1
2959,ABCDE00002,34674,7887,Component20_maxSensorC_High,2,1
2960,ABCDE00002,34674,7887,Component20_maxSensorC_High,1,1
2961,ABCDE00002,34676,7907,Component12_FluidC_SensorB_Low,1,2
2962,ABCDE00002,34676,7907,Component22_maxSensorC_High,1,1
2963,ABCDE00002,34676,7907,Component22_maxSensorC_High,1,1
2964,ABCDE00002,34676,7907,Component13_SensorB_Low,1,3
2965,ABCDE00002,34676,7907,Component20_maxSensorC_High,1,1
2966,ABCDE00002,34678,7926,Component20_maxSensorC_High,1,1
2967,ABCDE00002,34680,7946,Component2_discreteSensorH_Up,2,2
2968,ABCDE00002,34680,7946,Component13_SensorB_Low,1,3
2969,ABCDE00002,34684,7977,Component22_maxSensorC_High,1,1
2970,ABCDE00002,34686,7989,Component13_SensorB_Low,1,3
2971,ABCDE00002,34686,7989,Component24_maxSensorC_High,1,1
2972,ABCDE00002,34686,7989,Component1_SensorJ_exceededLimit,1,1
2973,ABCDE00002,34688,8000,Component2_discreteSensorH_Up,1,2
2974,ABCDE00002,34688,8000,Component22_maxSensorC_High,1,2
2975,ABCDE00002,34688,8000,Component1_SensorJ_High,1,2
2976,ABCDE00002,34688,8000,Component20_maxSensorC_High,2,1
2977,ABCDE00002,34688,8000,Component1_SensorJ_exceededLimit,1,1
2978,ABCDE00002,34690,8012,Component22_maxSensorC_High,2,1
2979,ABCDE00002,34690,8012,Component22_maxSensorC_High,1,2
2980,ABCDE00002,34690,8012,Component14_discreteSensorD_Low,1,2
2981,ABCDE00002,34692,8024,Component22_maxSensorC_High,1,1
2982,ABCDE00002,34692,8024,Component22_maxSensorC_High,1,1
2983,ABCDE00002,34692,8024,Component24_maxSensorC_High,1,1
2984,ABCDE00002,34694,8036,Component2_discreteSensorH_Up,1,2
2985,ABCDE00002,34694,8036,Component22_maxSensorC_High,2,1
2986,ABCDE00002,34694,8036,Component20_maxSensorC_High,1,1
2987,ABCDE00002,34694,8036,Component20_maxSensorC_High,1,1
2988,ABCDE00002,34696,8048,Component13_SensorB_Low,1,3
2989,ABCDE00002,34696,8048,Component20_maxSensorC_High,1,1
2990,ABCDE00002,34698,8059,Component20_maxSensorC_High,1,1
2991,ABCDE00002,34700,8071,Component2_discreteSensorH_Up,1,2
2992,ABCDE00002,34700,8071,Component20_maxSensorC_High,1,1
2993,ABCDE00002,34700,8071,Component20_maxSensorC_High,1,1
2994,ABCDE00002,34704,8095,Component20_maxSensorC_High,2,1
2995,ABCDE00002,34704,8095,Component20_maxSensorC_High,1,1
2996,ABCDE00002,34704,8095,Component20_maxSensorC_High,1,1
2997,ABCDE00002,34704,8095,Component20_maxSensorC_High,1,1
2998,ABCDE00002,34706,8107,Component13_SensorB_Low,1,3
2999,ABCDE00002,34706,8107,Component20_maxSensorC_High,1,1
3000,ABCDE00002,34706,8107,Component20_maxSensorC_High,1,1
3001,ABCDE00002,34706,8107,Component20_maxSensorC_High,1,1
3002,ABCDE00002,34706,8107,Component20_maxSensorC_High,1,1
3003,ABCDE00002,34706,8107,Component20_maxSensorC_High,1,1
3004,ABCDE00002,34706,8107,Component21_maxSensorC_High,1,1
3005,ABCDE00002,34708,8118,Component13_SensorB_Low,1,3
3006,ABCDE00002,34708,8118,Component22_maxSensorC_High,1,1
3007,ABCDE00002,34708,8118,Component22_maxSensorC_High,1,1
3008,ABCDE00002,34708,8118,Component20_maxSensorC_High,1,1
3009,ABCDE00002,34708,8118,Component1_SensorJ_exceededLimit,1,2
3010,ABCDE00002,34710,8130,Component25_discreteaSensorE_Limit,1,2
3011,ABCDE00002,34710,8130,Component20_maxSensorC_High,1,1
3012,ABCDE00002,34710,8130,Component20_maxSensorC_High,1,1
3013,ABCDE00002,34710,8130,Component20_maxSensorC_High,1,1
3014,ABCDE00002,34714,8154,Component13_SensorB_Low,1,3
3015,ABCDE00002,34714,8154,Component20_maxSensorC_High,1,1
3016,ABCDE00002,34714,8154,Component20_maxSensorC_High,1,1
3017,ABCDE00002,34714,8154,Component1_SensorJ_exceededLimit,4,1
3018,ABCDE00002,34718,8177,Component20_maxSensorC_High,1,1
3019,ABCDE00002,34720,8189,Component22_maxSensorC_High,1,1
3020,ABCDE00002,34720,8189,Component20_maxSensorC_High,1,1
3021,ABCDE00002,34722,8201,Component20_maxSensorC_High,1,1
3022,ABCDE00002,34726,8224,Component20_maxSensorC_High,1,1
3023,ABCDE00002,34728,8236,Component12_FluidC_SensorB_Low,1,2
3024,ABCDE00002,34728,8236,Component13_SensorB_Low,1,3
3025,ABCDE00002,34728,8236,Component22_maxSensorC_High,1,1
3026,ABCDE00002,34728,8236,Component20_maxSensorC_High,2,1
3027,ABCDE00002,34728,8236,Component20_maxSensorC_High,2,1
3028,ABCDE00002,34728,8236,Component20_maxSensorC_High,1,1
3029,ABCDE00002,34730,8248,Component12_FluidC_SensorB_Low,1,2
3030,ABCDE00002,34730,8248,Component13_SensorB_Low,1,3
3031,ABCDE00002,34730,8248,Component22_maxSensorC_High,1,1
3032,ABCDE00002,34730,8248,Component13_SensorB_Low,1,3
3033,ABCDE00002,34730,8248,Component22_maxSensorC_High,1,1
3034,ABCDE00002,34730,8248,Component20_maxSensorC_High,3,1
3035,ABCDE00002,36002,8260,Component22_maxSensorC_High,1,1
3036,ABCDE00002,36002,8260,Component20_maxSensorC_High,1,2
3037,ABCDE00002,36002,8260,Component20_maxSensorC_High,1,1
3038,ABCDE00002,36004,8272,Component22_maxSensorC_High,1,1
3039,ABCDE00002,36004,8272,Component22_maxSensorC_High,1,1
3040,ABCDE00002,36004,8272,Component20_maxSensorC_High,4,1
3041,ABCDE00002,36080,8720,Component13_SensorB_Low,1,3
3042,ABCDE00002,36080,8720,Component8_SensorB_Low,1,3
3043,ABCDE00002,36082,8732,Component13_SensorB_Low,3,3
3044,ABCDE00002,36082,8732,Component13_SensorB_Low,3,3
3045,ABCDE00002,36082,8732,Component14_discreteSensorD_Low,3,2
3046,ABCDE00002,36082,8732,Component14_discreteSensorD_Low,1,2
3047,ABCDE00002,36084,8743,Component22_maxSensorC_High,1,1
3048,ABCDE00002,36084,8743,Component20_maxSensorC_High,1,1
3049,ABCDE00002,36084,8743,Component20_maxSensorC_High,2,1
3050,ABCDE00002,36084,8743,Component20_maxSensorC_High,1,1
3051,ABCDE00002,36086,8755,Component22_maxSensorC_High,1,1
3052,ABCDE00002,36086,8755,Component24_maxSensorC_High,1,1
3053,ABCDE00002,36086,8755,Component24_maxSensorC_High,1,1
3054,ABCDE00002,36088,8767,Component13_SensorB_Low,1,3
3055,ABCDE00002,36090,8779,Component2_discreteSensorH_Up,1,2
3056,ABCDE00002,36090,8779,Component20_maxSensorC_High,3,1
3057,ABCDE00002,36092,8791,Component20_maxSensorC_High,1,1
3058,ABCDE00002,36092,8791,Component1_SensorJ_exceededLimit,1,1
3059,ABCDE00002,36092,8791,Component20_maxSensorC_High,1,1
3060,ABCDE00002,36094,8802,Component1_SensorJ_exceededLimit,1,1
3061,ABCDE00002,36094,8802,Component20_maxSensorC_High,1,1
3062,ABCDE00002,36096,8814,Component13_SensorB_Low,1,3
3063,ABCDE00002,36096,8814,Component20_maxSensorC_High,1,1
3064,ABCDE00002,36096,8814,Component20_maxSensorC_High,1,1
3065,ABCDE00002,36096,8814,Component20_maxSensorC_High,1,1
3066,ABCDE00002,36098,8826,Component22_maxSensorC_High,2,1
3067,ABCDE00002,36098,8826,Component20_maxSensorC_High,1,1
3068,ABCDE00002,36100,8838,Component2_discreteSensorH_Up,1,2
3069,ABCDE00002,36100,8838,Component1_SensorJ_exceededLimit,1,1
3070,ABCDE00002,36100,8838,Component1_SensorJ_exceededLimit,1,1
3071,ABCDE00002,36102,8849,Component20_maxSensorC_High,1,1
3072,ABCDE00002,36104,8861,Component22_maxSensorC_High,1,1
3073,ABCDE00002,36104,8861,Component20_maxSensorC_High,1,1
3074,ABCDE00002,36106,8873,Component2_discreteSensorH_Up,1,2
3075,ABCDE00002,36106,8873,Component22_maxSensorC_High,1,1
3076,ABCDE00002,36106,8873,Component20_maxSensorC_High,1,1
3077,ABCDE00002,36108,8885,Component2_discreteSensorH_Up,1,2
3078,ABCDE00002,36108,8885,Component2_discreteSensorH_Up,1,2
3079,ABCDE00002,36108,8885,Component22_maxSensorC_High,1,1
3080,ABCDE00002,36108,8885,Component20_maxSensorC_High,1,1
3081,ABCDE00002,36108,8885,Component20_maxSensorC_High,1,1
3082,ABCDE00002,36110,8897,Component13_SensorB_Low,1,3
3083,ABCDE00002,36110,8897,Component22_maxSensorC_High,1,1
3084,ABCDE00002,36110,8897,Component22_maxSensorC_High,1,1
3085,ABCDE00002,36110,8897,Component1_SensorJ_exceededLimit,2,1
3086,ABCDE00002,36110,8897,Component20_maxSensorC_High,1,1
3087,ABCDE00002,36112,8908,Component22_maxSensorC_High,1,1
3088,ABCDE00002,36112,8908,Component22_maxSensorC_High,1,1
3089,ABCDE00002,36112,8908,Component20_maxSensorC_High,2,1
3090,ABCDE00002,36112,8908,Component20_maxSensorC_High,1,1
3091,ABCDE00002,36112,8908,Component20_maxSensorC_High,1,1
3092,ABCDE00002,36112,8908,Component20_maxSensorC_High,1,1
3093,ABCDE00002,36114,8920,Component2_discreteSensorH_Up,1,2
3094,ABCDE00002,36114,8920,Component2_discreteSensorH_Up,3,2
3095,ABCDE00002,36114,8920,Component22_maxSensorC_High,1,1
3096,ABCDE00002,36116,8932,Component2_discreteSensorH_Up,1,2
3097,ABCDE00002,36116,8932,Component2_discreteSensorH_Up,2,2
3098,ABCDE00002,36116,8932,Component13_SensorB_Low,1,3
3099,ABCDE00002,36118,8944,Component2_discreteSensorH_Up,3,2
3100,ABCDE00002,36118,8944,Component2_discreteSensorH_Up,1,2
3101,ABCDE00002,36118,8944,Component22_maxSensorC_High,1,1
3102,ABCDE00002,36118,8944,Component22_maxSensorC_High,1,1
3103,ABCDE00002,36118,8944,Component20_maxSensorC_High,1,1
3104,ABCDE00002,36118,8944,Component20_maxSensorC_High,1,1
3105,ABCDE00002,36118,8944,Component20_maxSensorC_High,1,1
3106,ABCDE00002,36120,8956,Component12_FluidC_SensorB_Low,1,2
3107,ABCDE00002,36120,8956,Component12_FluidC_SensorB_Low,1,2
3108,ABCDE00002,36120,8956,Component13_SensorB_Low,1,3
3109,ABCDE00002,36122,8967,Component2_discreteSensorH_Up,1,2
3110,ABCDE00002,36122,8967,Component2_discreteSensorH_Up,1,2
3111,ABCDE00002,36122,8967,Component20_maxSensorC_High,1,1
3112,ABCDE00002,36122,8967,Component20_maxSensorC_High,1,1
3113,ABCDE00002,36124,8979,Component2_discreteSensorH_Up,1,2
3114,ABCDE00002,36124,8979,Component25_discreteaSensorE_Limit,1,2
3115,ABCDE00002,36124,8979,Component22_maxSensorC_High,1,1
3116,ABCDE00002,36124,8979,Component20_maxSensorC_High,1,1
3117,ABCDE00002,36126,8991,Component2_discreteSensorH_Up,2,2
3118,ABCDE00002,36126,8991,Component13_SensorB_Low,1,3
3119,ABCDE00002,36126,8991,Component13_SensorB_Low,1,3
3120,ABCDE00002,36126,8991,Component20_maxSensorC_High,1,1
3121,ABCDE00002,36128,9003,Component2_discreteSensorH_Up,2,2
3122,ABCDE00002,36128,9003,Component2_discreteSensorH_Up,2,2
3123,ABCDE00002,36128,9003,Component2_discreteSensorH_Up,2,2
3124,ABCDE00002,36128,9003,Component13_SensorB_Low,1,3
3125,ABCDE00002,36128,9003,Component22_maxSensorC_High,1,1
3126,ABCDE00002,36128,9003,Component22_maxSensorC_High,1,1
3127,ABCDE00002,36128,9003,Component20_maxSensorC_High,1,1
3128,ABCDE00002,36128,9003,Component20_maxSensorC_High,1,1
3129,ABCDE00002,36130,9021,Component2_discreteSensorH_Up,1,2
3130,ABCDE00002,36130,9021,Component2_discreteSensorH_Up,1,2
3131,ABCDE00002,36130,9021,Component2_discreteSensorH_Up,1,2
3132,ABCDE00002,36130,9021,Component22_maxSensorC_High,1,1
3133,ABCDE00002,36130,9021,Component1_SensorJ_exceededLimit,1,1
3134,ABCDE00002,36132,9040,Component2_discreteSensorH_Up,2,2
3135,ABCDE00002,36132,9040,Component13_SensorB_Low,1,3
3136,ABCDE00002,36132,9040,Component1_SensorJ_exceededLimit,1,1
3137,ABCDE00002,36132,9040,Component1_SensorJ_exceededLimit,1,1
3138,ABCDE00002,36134,9059,Component2_discreteSensorH_Up,1,2
3139,ABCDE00002,36134,9059,Component2_discreteSensorH_Up,1,2
3140,ABCDE00002,36134,9059,Component13_SensorB_Low,1,3
3141,ABCDE00002,36136,9077,Component2_discreteSensorH_Up,1,2
3142,ABCDE00002,36136,9077,Component2_discreteSensorH_Up,1,2
3143,ABCDE00002,36136,9077,Component2_discreteSensorH_Up,1,2
3144,ABCDE00002,36136,9077,Component22_maxSensorC_High,1,1
3145,ABCDE00002,36136,9077,Component22_maxSensorC_High,1,1
3146,ABCDE00002,36138,9096,Component2_discreteSensorH_Up,2,2
3147,ABCDE00002,36138,9096,Component2_discreteSensorH_Up,1,2
3148,ABCDE00002,36138,9096,Component2_discreteSensorH_Up,1,2
3149,ABCDE00002,36138,9096,Component2_discreteSensorH_Up,4,2
3150,ABCDE00002,36138,9096,Component22_maxSensorC_High,2,1
3151,ABCDE00002,36138,9096,Component22_maxSensorC_High,1,1
3152,ABCDE00002,36138,9096,Component22_maxSensorC_High,1,1
3153,ABCDE00002,36138,9096,Component20_maxSensorC_High,1,1
3154,ABCDE00002,36140,9115,Component2_discreteSensorH_Up,1,2
3155,ABCDE00002,36140,9115,Component22_maxSensorC_High,1,1
3156,ABCDE00002,36140,9115,Component20_maxSensorC_High,2,1
3157,ABCDE00002,36142,9133,Component2_discreteSensorH_Up,2,2
3158,ABCDE00002,36142,9133,Component2_discreteSensorH_Up,2,2
3159,ABCDE00002,36142,9133,Component22_maxSensorC_High,1,1
3160,ABCDE00002,36142,9133,Component22_maxSensorC_High,1,1
3161,ABCDE00002,36142,9133,Component20_maxSensorC_High,1,1
3162,ABCDE00002,36144,9152,Component22_maxSensorC_High,1,1
3163,ABCDE00002,36144,9152,Component22_maxSensorC_High,1,1
3164,ABCDE00002,36144,9152,Component22_maxSensorC_High,1,1
3165,ABCDE00002,36146,9171,Component2_discreteSensorH_Up,1,2
3166,ABCDE00002,36148,9189,Component27_SensorA_High,1,2
3167,ABCDE00002,36148,9189,Component22_maxSensorC_High,1,1
3168,ABCDE00002,36148,9189,Component22_maxSensorC_High,1,1
3169,ABCDE00002,36148,9189,Component20_maxSensorC_High,1,1
3170,ABCDE00002,36148,9189,Component27_SensorA_High,1,2
3171,ABCDE00002,36150,9208,Component13_SensorB_Low,1,3
3172,ABCDE00002,36150,9208,Component20_maxSensorC_High,2,1
3173,ABCDE00002,36150,9208,Component20_maxSensorC_High,4,1
3174,ABCDE00002,36150,9208,Component20_maxSensorC_High,1,1
3175,ABCDE00002,36150,9208,Component20_maxSensorC_High,2,1
3176,ABCDE00002,36150,9208,Component20_maxSensorC_High,1,1
3177,ABCDE00002,36152,9227,Component20_maxSensorC_High,1,1
3178,ABCDE00002,36154,9245,Component22_maxSensorC_High,1,1
3179,ABCDE00002,36156,9264,Component13_SensorB_Low,1,3
3180,ABCDE00002,36156,9264,Component22_maxSensorC_High,2,1
3181,ABCDE00002,36156,9264,Component1_SensorJ_exceededLimit,1,1
3182,ABCDE00002,36158,9283,Component27_SensorA_High,1,2
3183,ABCDE00002,36158,9283,Component22_maxSensorC_High,1,1
3184,ABCDE00002,36158,9283,Component24_maxSensorC_High,1,1
3185,ABCDE00002,36158,9283,Component20_maxSensorC_High,1,1
3186,ABCDE00002,36158,9283,Component20_maxSensorC_High,1,1
3187,ABCDE00002,36160,9301,Component22_maxSensorC_High,1,1
3188,ABCDE00002,36160,9301,Component20_maxSensorC_High,1,1
3189,ABCDE00002,36162,9320,Component22_maxSensorC_High,3,1
3190,ABCDE00002,36162,9320,Component20_maxSensorC_High,2,1
3191,ABCDE00002,36162,9320,Component20_maxSensorC_High,2,1
3192,ABCDE00002,36164,9339,Component22_maxSensorC_High,1,1
3193,ABCDE00002,36164,9339,Component20_maxSensorC_High,1,1
3194,ABCDE00002,36164,9339,Component20_maxSensorC_High,1,1
3195,ABCDE00002,36170,9394,Component19_FluidE_discreteSensorD_Low,2,2
3196,ABCDE00002,36170,9394,Component19_FluidE_discreteSensorD_Low,1,3
3197,ABCDE00002,36170,9394,Component19_FluidE_discreteSensorD_Low,1,2
3198,ABCDE00002,36172,9413,Component22_maxSensorC_High,1,1
3199,ABCDE00002,36172,9413,Component22_maxSensorC_High,1,1
3200,ABCDE00002,36172,9413,Component22_maxSensorC_High,1,1
3201,ABCDE00002,36174,9432,Component22_maxSensorC_High,1,1
3202,ABCDE00002,36174,9432,Component22_maxSensorC_High,1,1
3203,ABCDE00002,36174,9432,Component22_maxSensorC_High,1,1
3204,ABCDE00002,36174,9432,Component22_maxSensorC_High,2,1
3205,ABCDE00002,36174,9432,Component20_maxSensorC_High,1,1
3206,ABCDE00002,36174,9432,Component20_maxSensorC_High,1,2
3207,ABCDE00002,36174,9432,Component20_maxSensorC_High,2,1
3208,ABCDE00002,36174,9432,Component20_maxSensorC_High,2,1
3209,ABCDE00002,36176,9450,Component12_FluidC_SensorB_Low,1,2
3210,ABCDE00002,36176,9450,Component22_maxSensorC_High,1,1
3211,ABCDE00002,36176,9450,Component22_maxSensorC_High,1,1
3212,ABCDE00002,36176,9450,Component22_maxSensorC_High,1,2
3213,ABCDE00002,36176,9450,Component22_maxSensorC_High,3,1
3214,ABCDE00002,36176,9450,Component22_maxSensorC_High,5,1
